DATE,KOSPI,KOSPI_200,KOSDAQ,SP_500,RUSSELL_3000,NIKKEI_225,SHANGHAI_A,HANGSENG,FTSE_100,DAX
2006-04-13,"1,405.72",181.91,697.39,"1,289.12",753.60,"17,199.15","1,397.14","16,429.45","6,029.40","5,918.57"
2006-04-14,"1,432.72",185.67,704.57,,,"17,233.82","1,425.67",,,
2006-04-17,"1,422.63",184.30,702.96,"1,285.33",751.47,"17,000.36","1,445.92",,,
2006-04-18,"1,427.00",184.90,702.84,"1,307.65",765.12,"17,232.86","1,452.63","16,637.53","6,044.10","5,902.58"
2006-04-19,"1,437.84",186.34,701.85,"1,309.93",767.50,"17,350.12","1,464.62","16,830.44","6,089.80","5,993.76"
2006-04-20,"1,434.15",185.86,694.12,"1,311.46",767.85,"17,317.53","1,453.38","16,944.34","6,081.40","6,063.28"
2006-04-21,"1,451.31",188.20,701.49,"1,311.28",767.24,"17,403.96","1,485.93","16,912.15","6,132.70","6,094.75"
2006-04-24,"1,430.94",185.41,695.70,"1,308.11",764.96,"16,914.40","1,479.00","16,705.67","6,098.70","6,079.09"
2006-04-25,"1,431.15",185.54,689.21,"1,301.74",761.54,"16,970.29","1,468.55","16,577.77","6,086.60","6,078.80"
2006-04-26,"1,451.22",188.34,693.22,"1,305.41",763.01,"17,055.93","1,487.35","16,672.66","6,104.30","6,107.12"
2006-04-27,"1,452.53",188.40,693.37,"1,309.72",765.07,"17,114.54","1,486.65","16,742.85","6,060.00","6,067.74"
2006-04-28,"1,419.73",184.10,685.44,"1,310.61",765.81,"16,906.23","1,511.71","16,661.30","6,023.10","6,009.89"
2006-05-02,"1,434.90",186.17,687.84,"1,313.21",766.76,,,"16,868.04","6,082.10","6,051.29"
2006-05-03,"1,435.17",186.03,689.89,"1,307.85",764.21,,,"17,026.98","6,010.00","5,968.96"
2006-05-04,"1,441.02",186.98,689.89,"1,312.25",767.34,,,"17,013.93","6,036.90","6,039.32"
2006-05-08,"1,452.23",188.79,691.89,"1,324.66",775.06,"17,291.67","1,571.56","17,301.79","6,067.10","6,127.98"
2006-05-09,"1,450.44",188.51,686.12,"1,325.14",775.00,"17,190.91","1,607.36","17,133.99","6,105.60","6,140.72"
2006-05-10,"1,451.09",188.62,683.37,"1,322.85",773.29,"16,951.93","1,622.58","17,080.59","6,083.40","6,118.38"
2006-05-11,"1,464.70",190.20,689.97,"1,305.92",762.80,"16,862.14","1,613.60","17,140.78","6,042.00","6,054.72"
2006-05-12,"1,445.20",187.27,686.01,"1,291.24",753.45,"16,601.78","1,682.74","16,901.85","5,912.10","5,916.28"
2006-05-15,"1,413.98",183.08,675.30,"1,294.50",754.30,"16,486.91","1,747.44","16,494.84","5,841.30","5,857.03"
2006-05-16,"1,382.11",179.00,662.14,"1,292.08",753.29,"16,158.42","1,693.79","16,393.11","5,846.20","5,851.92"
2006-05-17,"1,401.47",181.69,671.24,"1,270.32",740.58,"16,307.67","1,706.21","16,615.55","5,675.50","5,652.72"
2006-05-18,"1,365.15",177.18,650.90,"1,261.81",735.41,"16,087.18","1,698.24","16,266.52","5,671.60","5,666.07"
2006-05-19,"1,372.29",177.94,658.56,"1,267.03",738.33,"16,155.45","1,742.93","16,313.36","5,657.40","5,672.28"
2006-05-22,"1,338.59",173.60,643.70,"1,262.07",734.65,"15,857.87","1,741.24","15,805.52","5,532.70","5,546.24"
2006-05-23,"1,329.86",172.78,640.34,"1,256.58",731.32,"15,599.20","1,685.48","15,864.56","5,678.70","5,678.49"
2006-05-24,"1,333.38",173.36,636.98,"1,258.57",731.96,"15,907.20","1,670.94","15,822.64","5,587.10","5,587.23"
2006-05-25,"1,295.76",168.33,620.20,"1,272.88",740.90,"15,693.75","1,671.61","15,696.89","5,677.70","5,706.06"
2006-05-26,"1,322.43",171.83,633.91,"1,280.16",745.37,"15,970.76","1,695.41","15,895.10","5,791.00","5,788.36"
2006-05-29,"1,329.22",172.64,638.27,,,"15,915.68","1,731.94","15,963.77",,"5,755.02"
2006-05-30,"1,317.70",171.01,630.50,"1,259.84",733.13,"15,859.45","1,741.04","15,857.89","5,652.00","5,692.86"
2006-06-01,"1,295.09",168.03,612.80,"1,285.71",749.75,"15,503.74","1,769.56","15,645.27","5,749.70","5,707.59"
2006-06-02,"1,309.04",169.85,612.84,"1,288.22",751.16,"15,789.31","1,754.00","15,912.71","5,764.60","5,687.04"
2006-06-05,"1,301.62",168.83,598.71,"1,265.29",736.98,"15,668.31","1,770.40","16,016.23","5,762.10","5,621.19"
2006-06-07,"1,266.84",164.17,562.91,"1,256.15",731.14,"15,096.01","1,670.25","15,816.55","5,706.30","5,543.93"
2006-06-08,"1,223.13",158.11,559.41,"1,257.93",731.62,"14,633.03","1,672.48","15,450.11","5,562.90","5,383.28"
2006-06-09,"1,235.65",159.61,578.71,"1,252.30",728.59,"14,750.84","1,630.78","15,628.69","5,655.20","5,464.08"
2006-06-12,"1,239.84",160.05,585.66,"1,236.40",718.09,"14,833.01","1,632.62","15,621.44","5,620.90","5,395.55"
2006-06-13,"1,203.86",155.43,568.64,"1,223.69",710.02,"14,218.60","1,627.85","15,234.42","5,519.60","5,292.14"
2006-06-14,"1,221.73",157.70,577.35,"1,230.04",713.45,"14,309.56","1,609.63","15,247.92","5,506.80","5,305.99"
2006-06-15,"1,219.40",157.36,575.68,"1,256.16",729.89,"14,470.76","1,612.23","15,435.08","5,619.30","5,422.22"
2006-06-16,"1,262.19",163.05,587.08,"1,251.54",726.85,"14,879.34","1,654.77","15,842.65","5,597.40","5,376.01"
2006-06-19,"1,251.67",161.79,578.11,"1,240.14",719.44,"14,860.35","1,667.39","15,768.86","5,626.10","5,439.23"
2006-06-20,"1,225.83",158.48,564.78,"1,240.12",719.00,"14,648.41","1,674.11","15,608.97","5,658.20","5,493.61"
2006-06-21,"1,227.19",158.63,566.31,"1,252.20",727.05,"14,644.26","1,680.31","15,659.36","5,665.00","5,503.41"
2006-06-22,"1,238.83",160.20,564.23,"1,245.60",723.20,"15,135.69","1,678.04","15,826.70","5,684.10","5,533.42"
2006-06-23,"1,228.62",158.88,559.37,"1,244.50",723.34,"15,124.04","1,688.01","15,808.81","5,692.10","5,529.74"
2006-06-26,"1,238.05",160.18,560.92,"1,250.56",727.25,"15,152.40","1,717.09","15,804.81","5,681.20","5,514.63"
2006-06-27,"1,247.54",161.36,566.22,"1,239.20",720.25,"15,171.81","1,723.49","15,774.70","5,652.30","5,459.15"
2006-06-28,"1,238.71",160.18,563.61,"1,246.00",723.64,"14,886.11","1,723.26","15,742.66","5,678.60","5,456.87"
2006-06-29,"1,263.02",163.30,576.92,"1,272.87",740.38,"15,121.15","1,757.36","15,865.22","5,791.50","5,581.67"
2006-06-30,"1,295.15",167.45,590.68,"1,270.20",740.14,"15,505.18","1,758.06","16,267.62","5,833.40","5,683.31"
2006-07-03,"1,294.61",167.33,589.22,"1,280.19",745.85,"15,571.62","1,784.46","16,326.66","5,884.40","5,712.69"
2006-07-04,"1,285.92",166.15,585.83,,,"15,638.50","1,767.90","16,368.98","5,883.50","5,729.01"
2006-07-05,"1,279.85",165.51,575.98,"1,270.91",739.56,"15,523.94","1,807.33","16,267.18","5,826.70","5,625.63"
2006-07-06,"1,263.96",163.47,570.07,"1,274.08",741.39,"15,321.40","1,831.31","16,440.99","5,890.00","5,695.47"
2006-07-07,"1,273.93",164.70,573.04,"1,265.48",735.72,"15,307.61","1,819.21","16,459.78","5,888.90","5,681.85"
2006-07-10,"1,299.29",168.27,576.38,"1,267.34",736.30,"15,552.81","1,823.83","16,603.81","5,896.90","5,706.32"
2006-07-11,"1,300.44",168.45,574.98,"1,272.52",739.16,"15,473.82","1,835.76","16,490.13","5,857.30","5,616.04"
2006-07-12,"1,296.69",167.93,578.24,"1,258.60",730.56,"15,249.32","1,829.44","16,522.21","5,860.60","5,637.82"
2006-07-13,"1,285.02",166.35,571.11,"1,242.29",720.36,"15,097.95","1,740.92","16,305.48","5,765.00","5,527.29"
2006-07-14,"1,255.13",162.33,559.66,"1,236.19",716.19,"14,845.24","1,750.85","16,135.71","5,707.60","5,422.22"
2006-07-18,"1,233.42",159.69,543.97,"1,236.86",716.48,"14,437.24","1,770.92","16,043.94","5,681.70","5,396.85"
2006-07-19,"1,233.65",159.76,539.81,"1,259.81",730.79,"14,500.26","1,729.69","16,097.54","5,778.00","5,539.29"
2006-07-20,"1,273.30",165.11,553.91,"1,249.13",722.81,"14,946.84","1,740.09","16,472.62","5,770.90","5,545.82"
2006-07-21,"1,271.33",165.00,551.63,"1,240.29",716.40,"14,821.26","1,750.69","16,464.18","5,719.70","5,451.01"
2006-07-24,"1,263.35",163.93,548.68,"1,260.91",729.20,"14,794.50","1,751.35","16,480.59","5,833.90","5,578.05"
2006-07-25,"1,279.77",166.25,552.34,"1,268.88",734.41,"15,005.24","1,771.81","16,583.86","5,851.20","5,565.76"
2006-07-26,"1,279.08",166.10,554.08,"1,268.40",733.73,"14,884.07","1,773.06","16,617.24","5,877.10","5,583.10"
2006-07-27,"1,296.27",168.52,555.65,"1,263.19",729.63,"15,179.78","1,761.02","16,916.77","5,929.50","5,659.07"
2006-07-28,"1,297.07",168.54,556.69,"1,278.55",739.41,"15,342.87","1,747.13","16,955.04","5,974.90","5,705.42"
2006-07-31,"1,297.82",168.51,557.66,"1,276.66",738.69,"15,456.81","1,695.15","16,971.34","5,928.30","5,681.97"
2006-08-01,"1,287.36",167.14,550.21,"1,270.92",734.45,"15,440.91","1,682.47","16,911.37","5,880.80","5,596.74"
2006-08-02,"1,295.11",168.27,551.44,"1,278.55",739.14,"15,464.29","1,682.76","17,032.75","5,932.10","5,680.82"
2006-08-03,"1,292.05",167.94,546.15,"1,280.27",741.26,"15,470.37","1,682.83","17,048.42","5,838.40","5,640.03"
2006-08-04,"1,304.51",169.68,549.75,"1,279.36",740.61,"15,499.18","1,650.23","16,887.80","5,889.40","5,723.03"
2006-08-07,"1,289.54",167.61,544.84,"1,275.77",737.95,"15,154.06","1,626.17","16,953.55","5,828.80","5,626.67"
2006-08-08,"1,311.10",170.68,546.48,"1,271.48",734.66,"15,464.66","1,661.27","17,048.20","5,818.10","5,651.92"
2006-08-09,"1,314.93",171.11,552.32,"1,265.95",730.88,"15,656.59","1,659.15","17,346.58","5,860.50","5,702.81"
2006-08-10,"1,304.31",169.44,555.53,"1,271.81",734.38,"15,630.91","1,688.15","17,222.14","5,823.40","5,630.96"
2006-08-11,"1,292.10",167.65,553.17,"1,266.74",730.79,"15,565.02","1,687.99","17,249.95","5,820.10","5,628.37"
2006-08-14,"1,295.11",168.19,549.86,"1,268.21",731.90,"15,857.11","1,651.04","17,290.01","5,870.90","5,692.00"
2006-08-16,"1,315.61",171.01,548.07,"1,295.43",749.32,"16,071.36","1,699.33","17,451.03","5,896.60","5,812.94"
2006-08-17,"1,327.78",172.65,551.81,"1,297.48",750.64,"16,020.84","1,685.54","17,373.05","5,900.40","5,833.51"
2006-08-18,"1,331.10",173.17,551.91,"1,302.30",753.02,"16,105.98","1,679.86","17,330.70","5,903.40","5,817.02"
2006-08-21,"1,321.67",171.96,550.87,"1,297.52",749.57,"15,969.04","1,683.16","17,007.88","5,915.20","5,794.83"
2006-08-22,"1,334.96",173.81,554.09,"1,298.81",750.56,"16,181.17","1,700.09","17,149.75","5,902.60","5,818.41"
2006-08-23,"1,324.95",172.33,554.23,"1,292.99",746.38,"16,163.03","1,695.04","17,088.39","5,860.00","5,775.54"
2006-08-24,"1,315.73",171.08,551.76,"1,296.06",747.83,"15,960.62","1,706.22","16,883.04","5,869.10","5,814.08"
2006-08-25,"1,329.35",172.92,556.41,"1,295.09",747.31,"15,938.66","1,706.20","16,955.45","5,878.60","5,811.47"
2006-08-28,"1,327.89",172.64,556.28,"1,301.78",751.90,"15,762.59","1,735.04","16,922.29",,"5,854.99"
2006-08-29,"1,344.61",174.79,560.80,"1,304.28",754.16,"15,890.56","1,735.68","17,083.28","5,888.30","5,847.02"
2006-08-30,"1,341.35",174.16,565.10,"1,304.27",755.01,"15,872.02","1,740.07","17,284.71","5,929.30","5,867.53"
2006-08-31,"1,352.74",175.44,572.83,"1,303.81",755.09,"16,140.76","1,743.71","17,392.27","5,906.10","5,859.57"
2006-09-01,"1,356.67",175.99,577.73,"1,311.01",758.79,"16,134.25","1,720.55","17,423.72","5,949.10","5,876.54"
2006-09-04,"1,359.06",176.32,586.77,,,"16,358.07","1,742.61","17,513.88","5,986.60","5,909.72"
2006-09-05,"1,361.24",176.75,592.83,"1,313.25",760.63,"16,385.96","1,749.55","17,438.80","5,981.70","5,884.07"
2006-09-06,"1,357.01",176.19,592.50,"1,300.26",752.10,"16,284.09","1,758.06","17,258.51","5,929.30","5,813.06"
2006-09-07,"1,351.17",175.43,591.64,"1,294.02",748.25,"16,012.41","1,746.58","17,096.44","5,858.10","5,773.72"
2006-09-08,"1,354.89",175.78,597.68,"1,298.92",750.93,"16,080.46","1,753.75","17,145.76","5,879.30","5,795.26"
2006-09-11,"1,334.08",173.00,591.96,"1,299.54",751.08,"15,794.38","1,761.20","16,948.59","5,850.80","5,798.46"
2006-09-12,"1,328.04",172.28,588.64,"1,313.11",760.20,"15,719.34","1,783.40","17,075.40","5,895.50","5,873.85"
2006-09-13,"1,333.13",172.93,592.45,"1,318.07",763.54,"15,750.05","1,776.85","17,210.04","5,892.20","5,906.12"
2006-09-14,"1,358.75",176.35,600.95,"1,316.28",762.22,"15,942.39","1,777.12","17,183.45","5,877.20","5,907.37"
2006-09-15,"1,361.10",176.51,606.22,"1,319.87",764.08,"15,866.93","1,810.30","17,237.65","5,877.00","5,937.87"
2006-09-18,"1,374.30",178.28,613.39,"1,321.18",764.44,,"1,821.38","17,387.21","5,890.20","5,926.33"
2006-09-19,"1,373.95",178.32,614.80,"1,318.31",762.57,"15,874.28","1,823.92","17,346.70","5,831.80","5,873.46"
2006-09-20,"1,366.44",177.34,613.13,"1,325.18",767.10,"15,718.67","1,820.84","17,512.96","5,866.20","5,954.38"
2006-09-21,"1,366.79",177.31,611.97,"1,318.03",762.42,"15,834.23","1,829.41","17,619.97","5,896.70","5,962.03"
2006-09-22,"1,348.38",175.00,599.42,"1,314.78",759.77,"15,634.67","1,812.69","17,600.65","5,822.30","5,883.32"
2006-09-25,"1,355.21",176.03,597.29,"1,326.37",766.46,"15,633.81","1,808.75","17,546.04","5,798.30","5,901.66"
2006-09-26,"1,343.97",174.58,591.63,"1,336.34",771.90,"15,557.45","1,798.87","17,308.08","5,873.60","5,960.63"
2006-09-27,"1,360.03",176.74,595.46,"1,336.59",772.39,"15,947.87","1,812.31","17,521.51","5,930.10","5,989.71"
2006-09-28,"1,371.43",178.21,599.91,"1,339.15",773.59,"16,024.85","1,824.46","17,530.57","5,971.30","5,989.16"
2006-09-29,"1,371.41",178.05,600.42,"1,335.85",771.07,"16,127.58","1,840.31","17,543.05","5,960.80","6,004.33"
2006-10-02,"1,374.22",178.46,596.99,"1,330.28",768.01,"16,254.29",,,"5,957.80","5,999.46"
2006-10-04,"1,352.00",175.48,587.32,"1,350.22",779.28,"16,082.55",,"17,629.21","5,966.50","6,046.37"
2006-10-09,"1,319.40",171.78,539.10,"1,350.66",781.73,,"1,875.12","17,675.24","6,030.90","6,084.40"
2006-10-10,"1,328.37",172.78,554.70,"1,353.42",783.35,"16,477.25","1,874.96","17,823.70","6,072.70","6,117.71"
2006-10-11,"1,325.49",172.51,555.48,"1,349.95",781.13,"16,400.57","1,880.58","17,862.79","6,073.50","6,119.45"
2006-10-12,"1,331.78",173.10,568.25,"1,362.83",789.58,"16,368.81","1,868.43","17,873.09","6,121.30","6,160.28"
2006-10-13,"1,348.60",175.42,574.22,"1,365.62",791.66,"16,536.54","1,874.97","17,988.86","6,157.30","6,173.68"
2006-10-16,"1,356.72",176.51,582.04,"1,369.05",794.34,"16,692.76","1,860.68","18,010.20","6,172.40","6,186.54"
2006-10-17,"1,351.30",175.85,577.03,"1,364.05",790.94,"16,611.59","1,852.95","18,014.84","6,108.60","6,115.10"
2006-10-18,"1,354.26",176.19,578.25,"1,365.96",791.69,"16,653.00","1,877.14","18,048.09","6,150.40","6,182.78"
2006-10-19,"1,354.06",176.11,577.43,"1,366.96",792.47,"16,551.36","1,882.56","17,986.97","6,156.00","6,177.42"
2006-10-20,"1,364.24",177.35,582.65,"1,368.60",792.45,"16,651.63","1,880.67","18,113.55","6,155.20","6,202.82"
2006-10-23,"1,364.95",177.36,586.79,"1,377.02",796.96,"16,788.82","1,848.13","18,089.85","6,166.10","6,242.91"
2006-10-24,"1,366.50",177.49,585.28,"1,377.38",797.01,"16,780.47","1,896.32","18,153.41","6,182.50","6,247.52"
2006-10-25,"1,371.43",178.20,587.43,"1,382.22",799.89,"16,699.30","1,897.88","18,157.94","6,214.60","6,264.92"
2006-10-26,"1,373.65",178.53,587.27,"1,389.08",804.75,"16,811.60","1,902.14","18,353.74","6,184.80","6,284.19"
2006-10-27,"1,369.09",177.85,586.10,"1,377.34",797.73,"16,669.07","1,898.64","18,297.55","6,160.90","6,262.54"
2006-10-30,"1,356.11",175.99,580.10,"1,377.93",798.50,"16,351.85","1,901.34",,"6,126.80","6,258.19"
2006-10-31,"1,364.55",176.84,586.10,"1,377.94",798.05,"16,399.39","1,931.17","18,324.35","6,129.20","6,268.92"
2006-11-01,"1,374.35",177.94,594.70,"1,367.81",791.14,"16,375.26","1,949.82","18,453.65","6,149.60","6,291.90"
2006-11-02,"1,383.73",179.22,595.40,"1,367.34",790.69,"16,350.02","1,945.03","18,714.78","6,149.30","6,223.33"
2006-11-03,"1,383.88",179.14,598.79,"1,364.30",789.51,,"1,960.84","18,749.69","6,148.10","6,241.15"
2006-11-06,"1,379.19",178.41,600.06,"1,379.78",798.70,"16,364.76","1,981.94","18,936.55","6,224.50","6,330.65"
2006-11-07,"1,387.44",179.45,600.69,"1,382.84",800.42,"16,393.41","1,985.33","18,939.31","6,244.00","6,361.96"
2006-11-08,"1,380.07",178.61,596.61,"1,385.72",802.63,"16,215.74","1,961.28","18,811.24","6,239.00","6,349.26"
2006-11-09,"1,399.44",181.31,602.80,"1,378.33",798.13,"16,198.57","1,992.68","18,952.86","6,231.50","6,358.68"
2006-11-10,"1,395.73",180.78,603.96,"1,380.90",800.45,"16,112.43","1,979.10","18,891.14","6,208.40","6,357.77"
2006-11-13,"1,396.69",180.93,604.90,"1,384.42",802.61,"16,022.49","1,958.91","18,868.54","6,194.20","6,393.73"
2006-11-14,"1,407.37",182.30,608.09,"1,393.22",808.54,"16,281.43","1,984.72","18,878.42","6,186.60","6,387.38"
2006-11-15,"1,412.54",182.90,606.54,"1,396.57",811.21,"16,243.47","2,021.09","19,093.00","6,229.80","6,430.89"
2006-11-16,"1,410.75",182.69,609.64,"1,399.76",812.74,"16,163.87","2,041.08","19,154.07","6,254.90","6,443.02"
2006-11-17,"1,412.22",182.94,610.93,"1,401.20",813.13,"16,091.73","2,072.75","19,182.71","6,192.00","6,412.36"
2006-11-20,"1,402.21",181.60,608.24,"1,400.50",813.19,"15,725.94","2,120.66","18,954.63","6,204.50","6,452.33"
2006-11-21,"1,405.90",182.06,607.43,"1,402.81",814.81,"15,734.14","2,141.88","19,008.30","6,202.60","6,460.39"
2006-11-22,"1,422.54",184.24,614.87,"1,406.09",817.00,"15,914.23","2,145.88","19,250.79","6,160.30","6,476.13"
2006-11-23,"1,419.23",183.77,618.08,,,,"2,167.83","19,265.32","6,140.00","6,475.25"
2006-11-24,"1,421.73",183.91,616.68,"1,400.95",814.52,"15,734.60","2,155.26","19,260.30","6,122.10","6,411.96"
2006-11-27,"1,425.13",184.27,615.78,"1,381.90",802.08,"15,885.38","2,151.16","19,204.01","6,050.10","6,298.17"
2006-11-28,"1,411.47",182.42,612.93,"1,386.72",804.74,"15,855.26","2,142.30","18,639.53","6,025.90","6,281.68"
2006-11-29,"1,422.55",183.80,617.19,"1,399.48",812.49,"16,076.20","2,158.43","18,780.93","6,084.40","6,363.80"
2006-11-30,"1,432.21",184.96,622.17,"1,400.63",813.57,"16,274.33","2,206.09","18,960.48","6,048.80","6,309.19"
2006-12-01,"1,434.36",185.28,619.76,"1,396.71",811.35,"16,321.78","2,208.93","18,690.82","6,021.50","6,241.13"
2006-12-04,"1,426.46",184.31,618.13,"1,409.12",819.44,"16,303.59","2,271.80","18,702.73","6,050.40","6,295.23"
2006-12-05,"1,420.59",183.53,619.87,"1,414.76",822.61,"16,265.76","2,283.89","18,944.19","6,086.40","6,372.80"
2006-12-06,"1,413.73",182.60,614.99,"1,412.90",821.55,"16,371.28","2,266.31","19,026.36","6,090.30","6,369.51"
2006-12-07,"1,410.30",182.19,614.43,"1,407.29",818.26,"16,473.36","2,266.73","18,842.99","6,131.50","6,413.03"
2006-12-08,"1,390.43",179.49,608.39,"1,409.84",819.53,"16,417.82","2,200.54","18,739.99","6,152.40","6,427.41"
2006-12-11,"1,390.73",179.50,610.03,"1,413.04",821.21,"16,527.99","2,292.04","18,924.66","6,159.80","6,469.42"
2006-12-12,"1,376.98",177.93,597.46,"1,411.56",819.63,"16,637.78","2,332.73","18,907.17","6,156.40","6,476.17"
2006-12-13,"1,383.28",178.75,598.35,"1,413.21",820.30,"16,692.93","2,337.55","18,718.19","6,192.50","6,520.77"
2006-12-14,"1,418.38",183.57,605.89,"1,425.49",827.01,"16,829.20","2,364.38","18,919.40","6,228.00","6,552.58"
2006-12-15,"1,421.87",183.82,612.29,"1,427.09",827.47,"16,914.31","2,390.42","19,110.65","6,260.00","6,588.83"
2006-12-18,"1,433.23",185.38,616.59,"1,422.48",823.85,"16,962.11","2,452.11","19,192.91","6,247.40","6,597.25"
2006-12-19,"1,427.76",184.63,613.43,"1,425.55",825.33,"16,776.88","2,485.79","18,964.55","6,203.90","6,553.51"
2006-12-20,"1,442.28",186.54,614.27,"1,423.53",824.73,"17,011.04","2,495.31","19,240.12","6,198.60","6,586.91"
2006-12-21,"1,436.47",185.81,608.69,"1,418.30",821.56,"17,047.83","2,463.34","19,222.84","6,183.70","6,573.96"
2006-12-22,"1,437.49",185.98,601.60,"1,410.76",817.50,"17,104.96","2,464.21","19,320.52","6,190.00","6,503.13"
2006-12-26,"1,433.92",185.62,590.12,"1,416.90",821.44,"17,169.19","2,608.19",,,
2006-12-27,"1,425.10",184.30,592.18,"1,426.84",827.50,"17,223.15","2,667.93","19,725.73","6,245.20","6,608.86"
2006-12-28,"1,434.46",185.39,606.15,"1,424.73",826.13,"17,224.81","2,701.09","20,001.91","6,240.90","6,611.81"
2007-01-02,"1,435.26",185.70,608.72,,,,,"20,310.18","6,310.90","6,681.13"
2007-01-03,"1,409.35",182.13,602.69,"1,416.60",821.65,,,"20,413.39","6,319.00","6,692.56"
2007-01-04,"1,397.29",180.52,603.94,"1,418.34",823.12,"17,353.67","2,857.58","20,025.58","6,287.00","6,674.40"
2007-01-05,"1,385.76",179.10,602.35,"1,409.71",817.20,"17,091.59","2,778.46","20,211.28","6,220.10","6,593.09"
2007-01-08,"1,370.81",177.08,597.83,"1,412.84",819.02,,"2,847.60","20,029.66","6,194.20","6,607.59"
2007-01-09,"1,374.34",177.52,601.95,"1,412.11",819.15,"17,237.77","2,953.92","19,898.08","6,196.10","6,614.37"
2007-01-10,"1,355.79",174.99,596.78,"1,414.85",821.20,"16,942.40","2,972.32","19,568.34","6,160.70","6,566.56"
2007-01-11,"1,365.31",176.26,600.94,"1,423.82",827.30,"16,838.17","2,912.01","19,385.37","6,230.10","6,687.30"
2007-01-12,"1,388.37",179.36,608.01,"1,430.73",831.64,"17,057.01","2,803.06","19,613.41","6,239.00","6,705.17"
2007-01-15,"1,390.96",179.82,608.47,,,"17,209.92","2,935.54","20,068.56","6,263.50","6,731.74"
2007-01-16,"1,389.71",179.73,605.50,"1,431.90",832.01,"17,202.46","2,963.86","20,027.95","6,215.70","6,716.82"
2007-01-17,"1,379.48",178.50,598.17,"1,430.62",831.05,"17,261.35","2,920.08","20,064.57","6,204.50","6,701.70"
2007-01-18,"1,383.21",179.12,597.05,"1,426.37",827.43,"17,370.93","2,896.34","20,277.51","6,210.30","6,689.62"
2007-01-19,"1,360.56",176.23,583.62,"1,430.50",830.41,"17,310.44","2,974.88","20,327.72","6,237.20","6,747.17"
2007-01-22,"1,363.41",176.83,577.12,"1,422.95",825.79,"17,424.18","3,080.75","20,772.22","6,218.40","6,687.31"
2007-01-23,"1,363.09",176.90,571.04,"1,427.99",829.17,"17,408.57","3,097.56","20,769.70","6,227.60","6,678.93"
2007-01-24,"1,383.06",179.37,580.27,"1,440.13",836.58,"17,507.40","3,125.38","20,821.05","6,314.80","6,748.37"
2007-01-25,"1,382.36",179.12,583.58,"1,423.90",827.25,"17,458.30","3,001.90","20,669.83","6,269.30","6,719.58"
2007-01-26,"1,371.33",177.58,583.15,"1,422.18",826.95,"17,421.93","3,028.36","20,281.13","6,228.00","6,690.34"
2007-01-29,"1,363.10",176.41,582.48,"1,420.62",826.95,"17,470.46","3,094.31","20,236.68","6,239.90","6,726.01"
2007-01-30,"1,370.72",177.45,581.04,"1,428.82",831.56,"17,490.19","3,079.24","20,460.46","6,242.00","6,788.23"
